0,Q,default/15247.java_elimina,57,80
75,R,selected/1958826.java_copyToLocalFile,206,219,F
76,R,selected/2441599.java_readFileIntoString,20,35,F
77,R,selected/2734466.java_put,43,55,F
78,R,selected/39844.java_pack,30,101,F
79,R,selected/1638905.java_backupDatabase,637,651,F
80,R,selected/527910.java_pipeStreams,61,70,F
81,R,selected/1006288.java_saveCopy,342,362,F
82,R,selected/382943.java_copyToLocalFile,550,562,F
83,R,selected/2551967.java_runAppleScript,1131,1140,F
84,R,selected/2471211.java_getMD5,42,58,F
85,R,selected/1138943.java_upload,68,102,F
86,R,selected/2685697.java_copy,64,106,F
87,R,selected/226776.java_copy,20,62,F
88,R,selected/1208371.java_copy,105,147,F
89,R,selected/1207917.java_copy,20,62,F
90,R,selected/1144005.java_copy_file,142,184,F
91,R,selected/1142350.java_copy,17,59,F
92,R,selected/1198207.java_extractArchive,150,175,F
93,R,selected/1712827.java_setResponse,115,130,F
94,R,selected/1047500.java_loadLicenseText,311,333,F
95,R,selected/987404.java_compressFile,33,46,F
96,R,selected/2042272.java_copyToTemporaryURLContent,27,49,F
97,R,selected/834723.java_setResponse,599,614,F
98,R,selected/1493909.java_storeStreamInFile,445,455,F
99,R,selected/1346316.java_saveImage,149,160,F
100,R,selected/1244195.java_setupConfigFile,11,22,F

0,Q,default/70932.java_displayDiffResults,367,414
1,R,default/97193.java_displayDiffResults,367,414,T1
2,R,default/95983.java_displayDiffResults,367,414,T1
3,R,default/85302.java_displayDiffResults,367,414,F
4,R,default/80614.java_displayDiffResults,367,414,T1
5,R,default/75592.java_displayDiffResults,367,414,F
6,R,default/74307.java_displayDiffResults,367,414,T1
7,R,default/63608.java_displayDiffResults,367,414,T1
8,R,default/6169.java_displayDiffResults,367,414,T1
9,R,default/56486.java_displayDiffResults,367,414,T1
10,R,default/55710.java_displayDiffResults,367,414,T1
11,R,default/50941.java_displayDiffResults,367,414,T1
12,R,default/37949.java_displayDiffResults,367,414,F
13,R,default/36739.java_displayDiffResults,367,414,T1
14,R,default/29342.java_displayDiffResults,367,414,F
15,R,default/27443.java_displayDiffResults,367,414,F
16,R,default/2624.java_displayDiffResults,367,414,T1
17,R,default/21155.java_displayDiffResults,367,414,F
18,R,default/19968.java_displayDiffResults,367,414,F
19,R,default/19250.java_displayDiffResults,367,414,F
20,R,default/1761.java_displayDiffResults,367,414,T1
21,R,default/128812.java_displayDiffResults,367,414,F
22,R,default/121978.java_displayDiffResults,367,414,F
23,R,default/105999.java_displayDiffResults,367,414,F
24,R,selected/2704374.java_generateDiffResults,363,404,T3
25,R,selected/1744128.java_roundTrip,73,98,F
26,R,selected/2091393.java_extractToTempFile,177,188,F
27,R,selected/840994.java_compress,76,103,F
28,R,selected/2701221.java_getBinaryFileContent,59,71,F
29,R,selected/1747448.java_verifyEntry,83,92,F
30,R,selected/844789.java_getTemplate,57,70,F
31,R,selected/1665656.java_getTemplate,80,93,F
32,R,selected/2304941.java_zipFile,257,269,F
33,R,selected/2046780.java_transfer,262,281,F
34,R,selected/2382683.java_viaDirectURI,116,136,F
35,R,selected/862317.java_writeToClient,149,162,F
36,R,selected/1869311.java_unzip,294,304,F
37,R,selected/1951170.java_compressFile,17,33,F
38,R,selected/2701221.java_writeBinaryFileContent,80,90,F
39,R,selected/314322.java_unzip,371,381,F
40,R,selected/1496769.java_copyFileToTmp,108,120,F
41,R,selected/1186751.java_uploadFile,327,344,F
42,R,selected/1185361.java_start,21,57,F
43,R,selected/612514.java_copyToTmp,257,268,F
44,R,default/24530.java_decompressFile,68,84,F
45,R,default/24530.java_compressFile,50,66,F
46,R,selected/2460933.java_ReadFile,262,275,F
47,R,selected/1218439.java_bytesFromFile,150,160,F
48,R,selected/1596984.java_getLocalResourcePath,82,100,F
49,R,selected/2285157.java_copyToTemp,55,64,F
50,R,selected/1694363.java_copyToTemp,44,53,F
51,R,selected/1377160.java_doPost,31,133,F
52,R,selected/2412437.java_copyFromOffset,55,66,F
53,R,selected/302603.java_getFileViaHTTPRequest,19,31,F
54,R,selected/1285150.java_getJPEGThumnails,493,530,F
55,R,selected/2560868.java_runExec,49,61,F
56,R,selected/1456329.java_saveFile,110,149,F
57,R,selected/990586.java_execute,24,37,F
58,R,selected/1199572.java_upload,57,68,F
59,R,selected/1119346.java_unzip,142,151,F
60,R,selected/963184.java_readFileAsString,32,44,F
61,R,selected/1637377.java_readFileAsString,26,38,F
62,R,default/36238.java_loadScript,165,177,F
63,R,selected/646024.java_createQueryFromFile,43,55,F
64,R,selected/547688.java_readFileAsString,42,54,F
65,R,selected/2612406.java_readFileAsString,222,234,F
66,R,selected/2249608.java_copy,137,147,F
67,R,selected/2237048.java_createQueryFromFile,22,34,F
68,R,selected/1655576.java_imprime,24,64,F
69,R,selected/1294524.java_run,1141,1260,F
70,R,selected/2053370.java_genId,56,117,F
71,R,selected/1591745.java_uncompress,57,67,F
72,R,selected/524072.java_copyToString,55,64,F
73,R,selected/1572621.java_initReader,631,766,F
74,R,selected/1944639.java_getData,40,53,F
75,R,selected/1958826.java_copyToLocalFile,206,219,F
76,R,selected/2441599.java_readFileIntoString,20,35,F
77,R,selected/2734466.java_put,43,55,F
78,R,selected/39844.java_pack,30,101,F
79,R,selected/1638905.java_backupDatabase,637,651,F
80,R,selected/527910.java_pipeStreams,61,70,F
81,R,selected/1006288.java_saveCopy,342,362,F
82,R,selected/382943.java_copyToLocalFile,550,562,F
83,R,selected/2551967.java_runAppleScript,1131,1140,F
84,R,selected/2471211.java_getMD5,42,58,F
85,R,selected/1138943.java_upload,68,102,F
86,R,selected/2685697.java_copy,64,106,F
87,R,selected/226776.java_copy,20,62,F
88,R,selected/1208371.java_copy,105,147,F
89,R,selected/1207917.java_copy,20,62,F
90,R,selected/1144005.java_copy_file,142,184,F
91,R,selected/1142350.java_copy,17,59,F
92,R,selected/1198207.java_extractArchive,150,175,F
93,R,selected/1712827.java_setResponse,115,130,F
94,R,selected/1047500.java_loadLicenseText,311,333,F
95,R,selected/987404.java_compressFile,33,46,F
96,R,selected/2042272.java_copyToTemporaryURLContent,27,49,F
97,R,selected/834723.java_setResponse,599,614,F
98,R,selected/1493909.java_storeStreamInFile,445,455,F
99,R,selected/1346316.java_saveImage,149,160,F
100,R,selected/1244195.java_setupConfigFile,11,22,F

0,Q,default/1761.java_displayDiffResults,367,414
1,R,default/97193.java_displayDiffResults,367,414,T1
2,R,default/95983.java_displayDiffResults,367,414,T1
3,R,default/85302.java_displayDiffResults,367,414,F
4,R,default/80614.java_displayDiffResults,367,414,T1
5,R,default/75592.java_displayDiffResults,367,414,F
6,R,default/74307.java_displayDiffResults,367,414,T1
7,R,default/70932.java_displayDiffResults,367,414,F
8,R,default/63608.java_displayDiffResults,367,414,T1
9,R,default/6169.java_displayDiffResults,367,414,T1
10,R,default/56486.java_displayDiffResults,367,414,T1
11,R,default/55710.java_displayDiffResults,367,414,T1
12,R,default/50941.java_displayDiffResults,367,414,T1
13,R,default/37949.java_displayDiffResults,367,414,F
14,R,default/36739.java_displayDiffResults,367,414,T1
15,R,default/29342.java_displayDiffResults,367,414,F
16,R,default/27443.java_displayDiffResults,367,414,F
17,R,default/2624.java_displayDiffResults,367,414,T1
18,R,default/21155.java_displayDiffResults,367,414,F
19,R,default/19968.java_displayDiffResults,367,414,F
20,R,default/19250.java_displayDiffResults,367,414,F
21,R,default/128812.java_displayDiffResults,367,414,F
22,R,default/121978.java_displayDiffResults,367,414,F
23,R,default/105999.java_displayDiffResults,367,414,F
24,R,selected/2704374.java_generateDiffResults,363,404,T3
25,R,selected/1744128.java_roundTrip,73,98,F
26,R,selected/2091393.java_extractToTempFile,177,188,F
27,R,selected/840994.java_compress,76,103,F
28,R,selected/2701221.java_getBinaryFileContent,59,71,F
29,R,selected/1747448.java_verifyEntry,83,92,F
30,R,selected/844789.java_getTemplate,57,70,F
31,R,selected/1665656.java_getTemplate,80,93,F
32,R,selected/2304941.java_zipFile,257,269,F
33,R,selected/2046780.java_transfer,262,281,F
34,R,selected/2382683.java_viaDirectURI,116,136,F
35,R,selected/862317.java_writeToClient,149,162,F
36,R,selected/1869311.java_unzip,294,304,F
37,R,selected/1951170.java_compressFile,17,33,F
38,R,selected/2701221.java_writeBinaryFileContent,80,90,F
39,R,selected/314322.java_unzip,371,381,F
40,R,selected/1496769.java_copyFileToTmp,108,120,F
41,R,selected/1186751.java_uploadFile,327,344,F
42,R,selected/1185361.java_start,21,57,F
43,R,selected/612514.java_copyToTmp,257,268,F
44,R,default/24530.java_decompressFile,68,84,F
45,R,default/24530.java_compressFile,50,66,F
46,R,selected/2460933.java_ReadFile,262,275,F
47,R,selected/1218439.java_bytesFromFile,150,160,F
48,R,selected/1596984.java_getLocalResourcePath,82,100,F
49,R,selected/2285157.java_copyToTemp,55,64,F
50,R,selected/1694363.java_copyToTemp,44,53,F
51,R,selected/1377160.java_doPost,31,133,F
52,R,selected/2412437.java_copyFromOffset,55,66,F
53,R,selected/302603.java_getFileViaHTTPRequest,19,31,F
54,R,selected/1285150.java_getJPEGThumnails,493,530,F
55,R,selected/2560868.java_runExec,49,61,F
56,R,selected/1456329.java_saveFile,110,149,F
57,R,selected/990586.java_execute,24,37,F
58,R,selected/1199572.java_upload,57,68,F
59,R,selected/1119346.java_unzip,142,151,F
60,R,selected/963184.java_readFileAsString,32,44,F
61,R,selected/1637377.java_readFileAsString,26,38,F
62,R,default/36238.java_loadScript,165,177,F
63,R,selected/646024.java_createQueryFromFile,43,55,F
64,R,selected/547688.java_readFileAsString,42,54,F
65,R,selected/2612406.java_readFileAsString,222,234,F
66,R,selected/2249608.java_copy,137,147,F
67,R,selected/2237048.java_createQueryFromFile,22,34,F
68,R,selected/1655576.java_imprime,24,64,F
69,R,selected/1294524.java_run,1141,1260,F
70,R,selected/2053370.java_genId,56,117,F
71,R,selected/1591745.java_uncompress,57,67,F
72,R,selected/524072.java_copyToString,55,64,F
73,R,selected/1572621.java_initReader,631,766,F
74,R,selected/1944639.java_getData,40,53,F
75,R,selected/1958826.java_copyToLocalFile,206,219,F
76,R,selected/2441599.java_readFileIntoString,20,35,F
77,R,selected/2734466.java_put,43,55,F
78,R,selected/39844.java_pack,30,101,F
79,R,selected/1638905.java_backupDatabase,637,651,F
80,R,selected/527910.java_pipeStreams,61,70,F
81,R,selected/1006288.java_saveCopy,342,362,F
82,R,selected/382943.java_copyToLocalFile,550,562,F
83,R,selected/2551967.java_runAppleScript,1131,1140,F
84,R,selected/2471211.java_getMD5,42,58,F
85,R,selected/1138943.java_upload,68,102,F
86,R,selected/2685697.java_copy,64,106,F
87,R,selected/226776.java_copy,20,62,F
88,R,selected/1208371.java_copy,105,147,F
89,R,selected/1207917.java_copy,20,62,F
90,R,selected/1144005.java_copy_file,142,184,F
91,R,selected/1142350.java_copy,17,59,F
92,R,selected/1198207.java_extractArchive,150,175,F
93,R,selected/1712827.java_setResponse,115,130,F
94,R,selected/1047500.java_loadLicenseText,311,333,F
95,R,selected/987404.java_compressFile,33,46,F
96,R,selected/2042272.java_copyToTemporaryURLContent,27,49,F
97,R,selected/834723.java_setResponse,599,614,F
98,R,selected/1493909.java_storeStreamInFile,445,455,F
99,R,selected/1346316.java_saveImage,149,160,F
100,R,selected/1244195.java_setupConfigFile,11,22,F

0,Q,default/95983.java_displayDiffResults,367,414
1,R,default/97193.java_displayDiffResults,367,414,T1
2,R,default/85302.java_displayDiffResults,367,414,F
3,R,default/80614.java_displayDiffResults,367,414,T1
4,R,default/75592.java_displayDiffResults,367,414,F
5,R,default/74307.java_displayDiffResults,367,414,T1
6,R,default/70932.java_displayDiffResults,367,414,F
7,R,default/63608.java_displayDiffResults,367,414,T1
8,R,default/6169.java_displayDiffResults,367,414,T1
9,R,default/56486.java_displayDiffResults,367,414,T1
10,R,default/55710.java_displayDiffResults,367,414,T1
11,R,default/50941.java_displayDiffResults,367,414,T1
12,R,default/37949.java_displayDiffResults,367,414,F
13,R,default/36739.java_displayDiffResults,367,414,T1
14,R,default/29342.java_displayDiffResults,367,414,F
15,R,default/27443.java_displayDiffResults,367,414,F
16,R,default/2624.java_displayDiffResults,367,414,T1
17,R,default/21155.java_displayDiffResults,367,414,F
18,R,default/19968.java_displayDiffResults,367,414,F
19,R,default/19250.java_displayDiffResults,367,414,F
20,R,default/1761.java_displayDiffResults,367,414,F
21,R,default/128812.java_displayDiffResults,367,414,F
22,R,default/121978.java_displayDiffResults,367,414,F
23,R,default/105999.java_displayDiffResults,367,414,F
24,R,selected/2704374.java_generateDiffResults,363,404,T3
25,R,selected/1744128.java_roundTrip,73,98,F
26,R,selected/2091393.java_extractToTempFile,177,188,F
27,R,selected/840994.java_compress,76,103,F
28,R,selected/2701221.java_getBinaryFileContent,59,71,F
29,R,selected/1747448.java_verifyEntry,83,92,F
30,R,selected/844789.java_getTemplate,57,70,F
31,R,selected/1665656.java_getTemplate,80,93,F
32,R,selected/2304941.java_zipFile,257,269,F
33,R,selected/2046780.java_transfer,262,281,F
34,R,selected/2382683.java_viaDirectURI,116,136,F
35,R,selected/862317.java_writeToClient,149,162,F
36,R,selected/1869311.java_unzip,294,304,F
37,R,selected/1951170.java_compressFile,17,33,F
38,R,selected/2701221.java_writeBinaryFileContent,80,90,F
39,R,selected/314322.java_unzip,371,381,F
40,R,selected/1496769.java_copyFileToTmp,108,120,F
41,R,selected/1186751.java_uploadFile,327,344,F
42,R,selected/1185361.java_start,21,57,F
43,R,selected/612514.java_copyToTmp,257,268,F
44,R,default/24530.java_decompressFile,68,84,F
45,R,default/24530.java_compressFile,50,66,F
46,R,selected/2460933.java_ReadFile,262,275,F
47,R,selected/1218439.java_bytesFromFile,150,160,F
48,R,selected/1596984.java_getLocalResourcePath,82,100,F
49,R,selected/2285157.java_copyToTemp,55,64,F
50,R,selected/1694363.java_copyToTemp,44,53,F
51,R,selected/1377160.java_doPost,31,133,F
52,R,selected/2412437.java_copyFromOffset,55,66,F
53,R,selected/302603.java_getFileViaHTTPRequest,19,31,F
54,R,selected/1285150.java_getJPEGThumnails,493,530,F
55,R,selected/2560868.java_runExec,49,61,F
56,R,selected/1456329.java_saveFile,110,149,F
57,R,selected/990586.java_execute,24,37,F
58,R,selected/1199572.java_upload,57,68,F
59,R,selected/1119346.java_unzip,142,151,F
60,R,selected/963184.java_readFileAsString,32,44,F
61,R,selected/1637377.java_readFileAsString,26,38,F
62,R,default/36238.java_loadScript,165,177,F
63,R,selected/646024.java_createQueryFromFile,43,55,F
64,R,selected/547688.java_readFileAsString,42,54,F
65,R,selected/2612406.java_readFileAsString,222,234,F
66,R,selected/2249608.java_copy,137,147,F
67,R,selected/2237048.java_createQueryFromFile,22,34,F
68,R,selected/1655576.java_imprime,24,64,F
69,R,selected/1294524.java_run,1141,1260,F
70,R,selected/2053370.java_genId,56,117,F
71,R,selected/1591745.java_uncompress,57,67,F
72,R,selected/524072.java_copyToString,55,64,F
73,R,selected/1572621.java_initReader,631,766,F
74,R,selected/1944639.java_getData,40,53,F
75,R,selected/1958826.java_copyToLocalFile,206,219,F
76,R,selected/2441599.java_readFileIntoString,20,35,F
77,R,selected/2734466.java_put,43,55,F
78,R,selected/39844.java_pack,30,101,F
79,R,selected/1638905.java_backupDatabase,637,651,F
80,R,selected/527910.java_pipeStreams,61,70,F
81,R,selected/1006288.java_saveCopy,342,362,F
82,R,selected/382943.java_copyToLocalFile,550,562,F
83,R,selected/2551967.java_runAppleScript,1131,1140,F
84,R,selected/2471211.java_getMD5,42,58,F
85,R,selected/1138943.java_upload,68,102,F
86,R,selected/2685697.java_copy,64,106,F
87,R,selected/226776.java_copy,20,62,F
88,R,selected/1208371.java_copy,105,147,F
89,R,selected/1207917.java_copy,20,62,F
90,R,selected/1144005.java_copy_file,142,184,F
91,R,selected/1142350.java_copy,17,59,F
92,R,selected/1198207.java_extractArchive,150,175,F
93,R,selected/1712827.java_setResponse,115,130,F
94,R,selected/1047500.java_loadLicenseText,311,333,F
95,R,selected/987404.java_compressFile,33,46,F
96,R,selected/2042272.java_copyToTemporaryURLContent,27,49,F
97,R,selected/834723.java_setResponse,599,614,F
98,R,selected/1493909.java_storeStreamInFile,445,455,F
99,R,selected/1346316.java_saveImage,149,160,F
100,R,selected/1244195.java_setupConfigFile,11,22,F

0,Q,default/121803.java_doVersionCheck,8,31
1,R,default/93582.java_doVersionCheck,14,37,F
2,R,default/88062.java_doVersionCheck,14,37,T1
3,R,default/83302.java_doVersionCheck,14,37,T1
4,R,default/79589.java_doVersionCheck,14,37,T1
5,R,default/73348.java_doVersionCheck,8,31,F
6,R,default/69777.java_doVersionCheck,13,36,T1
7,R,default/6220.java_doVersionCheck,14,37,T1
8,R,default/60704.java_doVersionCheck,13,36,F
9,R,default/58574.java_doVersionCheck,14,37,T1
10,R,default/55356.java_doVersionCheck,14,37,T1
11,R,default/51768.java_doVersionCheck,14,37,T1
12,R,default/50984.java_doVersionCheck,14,37,T1
13,R,default/47515.java_doVersionCheck,14,37,F
14,R,default/4434.java_doVersionCheck,13,36,F
15,R,default/41029.java_doVersionCheck,13,36,T1
16,R,default/28245.java_doVersionCheck,14,37,T1
17,R,default/20415.java_doVersionCheck,14,37,T1
18,R,default/124021.java_doVersionCheck,8,31,T1
19,R,default/123506.java_doVersionCheck,14,37,F
20,R,default/120413.java_doVersionCheck,14,37,F
21,R,default/112821.java_doVersionCheck,14,37,T1
22,R,default/107570.java_doVersionCheck,14,37,F
23,R,default/10625.java_doVersionCheck,14,37,F
24,R,default/10296.java_doVersionCheck,14,37,F
25,R,default/100952.java_doVersionCheck,14,37,T1
26,R,default/96757.java_doVersionCheck,8,29,T3
27,R,default/94284.java_doVersionCheck,8,29,F
28,R,default/83007.java_doVersionCheck,8,29,T3
29,R,default/8235.java_doVersionCheck,8,29,T3
30,R,default/78325.java_doVersionCheck,8,29,T3
31,R,default/74894.java_doVersionCheck,8,29,T3
32,R,default/74756.java_doVersionCheck,8,29,F
33,R,default/74406.java_doVersionCheck,8,29,T3
34,R,default/7423.java_doVersionCheck,8,29,F
35,R,default/64693.java_doVersionCheck,8,29,T3
36,R,default/64154.java_doVersionCheck,8,29,T3
