0,Q,default/77532.java_main,167,247
5,R,/Users/Chaiyong/Downloads/dataset/default/75592.java_displayDiffResults,367,414,F
6,R,/Users/Chaiyong/Downloads/dataset/default/74307.java_displayDiffResults,367,414,T1
7,R,/Users/Chaiyong/Downloads/dataset/default/70932.java_displayDiffResults,367,414,T1
8,R,/Users/Chaiyong/Downloads/dataset/default/63608.java_displayDiffResults,367,414,T1
9,R,/Users/Chaiyong/Downloads/dataset/default/6169.java_displayDiffResults,367,414,T1
10,R,/Users/Chaiyong/Downloads/dataset/default/56486.java_displayDiffResults,367,414,T1
11,R,/Users/Chaiyong/Downloads/dataset/default/55710.java_displayDiffResults,367,414,T1
12,R,/Users/Chaiyong/Downloads/dataset/default/50941.java_displayDiffResults,367,414,T1
13,R,/Users/Chaiyong/Downloads/dataset/default/37949.java_displayDiffResults,367,414,F
14,R,/Users/Chaiyong/Downloads/dataset/default/36739.java_displayDiffResults,367,414,T1
15,R,/Users/Chaiyong/Downloads/dataset/default/29342.java_displayDiffResults,367,414,F
16,R,/Users/Chaiyong/Downloads/dataset/default/27443.java_displayDiffResults,367,414,F
17,R,/Users/Chaiyong/Downloads/dataset/default/2624.java_displayDiffResults,367,414,T1
18,R,/Users/Chaiyong/Downloads/dataset/default/21155.java_displayDiffResults,367,414,F
19,R,/Users/Chaiyong/Downloads/dataset/default/19968.java_displayDiffResults,367,414,F
20,R,/Users/Chaiyong/Downloads/dataset/default/19250.java_displayDiffResults,367,414,F
21,R,/Users/Chaiyong/Downloads/dataset/default/1761.java_displayDiffResults,367,414,T1
22,R,/Users/Chaiyong/Downloads/dataset/default/128812.java_displayDiffResults,367,414,F
23,R,/Users/Chaiyong/Downloads/dataset/default/121978.java_displayDiffResults,367,414,F
24,R,/Users/Chaiyong/Downloads/dataset/default/105999.java_displayDiffResults,367,414,F
25,R,/Users/Chaiyong/Downloads/dataset/selected/2704374.java_generateDiffResults,363,404,T3
26,R,/Users/Chaiyong/Downloads/dataset/selected/1744128.java_roundTrip,73,98,F
27,R,/Users/Chaiyong/Downloads/dataset/selected/1285150.java_getJPEGThumnails,493,530,F
28,R,/Users/Chaiyong/Downloads/dataset/selected/2053370.java_genId,56,117,F
29,R,/Users/Chaiyong/Downloads/dataset/selected/1294524.java_run,1141,1260,F
30,R,/Users/Chaiyong/Downloads/dataset/selected/1377160.java_doPost,31,133,F
31,R,/Users/Chaiyong/Downloads/dataset/selected/1456329.java_saveFile,110,149,F
32,R,/Users/Chaiyong/Downloads/dataset/selected/2091393.java_extractToTempFile,177,188,F
33,R,/Users/Chaiyong/Downloads/dataset/selected/921383.java_removeEntryJD,240,284,F
34,R,/Users/Chaiyong/Downloads/dataset/selected/2042272.java_copyToTemporaryURLContent,27,49,F
35,R,/Users/Chaiyong/Downloads/dataset/selected/1572621.java_initReader,631,766,F
36,R,/Users/Chaiyong/Downloads/dataset/selected/1655576.java_imprime,24,64,F
37,R,/Users/Chaiyong/Downloads/dataset/selected/1185361.java_start,21,57,F
38,R,/Users/Chaiyong/Downloads/dataset/selected/293326.java_processRequest,37,165,F
39,R,/Users/Chaiyong/Downloads/dataset/selected/840994.java_compress,76,103,F
40,R,/Users/Chaiyong/Downloads/dataset/selected/1242276.java_unpack,438,468,F
41,R,/Users/Chaiyong/Downloads/dataset/selected/1477354.java_run,272,388,F
42,R,/Users/Chaiyong/Downloads/dataset/selected/2382683.java_viaDirectURI,116,136,F
43,R,/Users/Chaiyong/Downloads/dataset/selected/39844.java_pack,30,101,F
44,R,/Users/Chaiyong/Downloads/dataset/selected/1878845.java_execute,61,294,F
45,R,/Users/Chaiyong/Downloads/dataset/selected/1951170.java_compressFile,17,33,F
46,R,/Users/Chaiyong/Downloads/dataset/selected/1138943.java_upload,68,102,F
47,R,/Users/Chaiyong/Downloads/dataset/selected/2304941.java_zipFile,257,269,F
48,R,/Users/Chaiyong/Downloads/dataset/selected/862317.java_writeToClient,149,162,F
49,R,/Users/Chaiyong/Downloads/dataset/selected/1647905.java_loadImages,50,72,F
50,R,/Users/Chaiyong/Downloads/dataset/selected/242597.java_exportCommunityData,40,110,F
51,R,/Users/Chaiyong/Downloads/dataset/selected/2046780.java_transfer,262,281,F

0,Q,default/70932.java_displayDiffResults,367,414
1,R,/Users/Chaiyong/Downloads/dataset/default/97193.java_displayDiffResults,367,414,T1
2,R,/Users/Chaiyong/Downloads/dataset/default/95983.java_displayDiffResults,367,414,T1
3,R,/Users/Chaiyong/Downloads/dataset/default/85302.java_displayDiffResults,367,414,F
4,R,/Users/Chaiyong/Downloads/dataset/default/80614.java_displayDiffResults,367,414,T1
5,R,/Users/Chaiyong/Downloads/dataset/default/75592.java_displayDiffResults,367,414,F
6,R,/Users/Chaiyong/Downloads/dataset/default/74307.java_displayDiffResults,367,414,T1
7,R,/Users/Chaiyong/Downloads/dataset/default/70932.java_displayDiffResults,367,414,F
8,R,/Users/Chaiyong/Downloads/dataset/default/63608.java_displayDiffResults,367,414,T1
9,R,/Users/Chaiyong/Downloads/dataset/default/6169.java_displayDiffResults,367,414,T1
10,R,/Users/Chaiyong/Downloads/dataset/default/56486.java_displayDiffResults,367,414,T1
11,R,/Users/Chaiyong/Downloads/dataset/default/55710.java_displayDiffResults,367,414,T1
12,R,/Users/Chaiyong/Downloads/dataset/default/50941.java_displayDiffResults,367,414,T1
13,R,/Users/Chaiyong/Downloads/dataset/default/37949.java_displayDiffResults,367,414,F
14,R,/Users/Chaiyong/Downloads/dataset/default/36739.java_displayDiffResults,367,414,T1
15,R,/Users/Chaiyong/Downloads/dataset/default/29342.java_displayDiffResults,367,414,F
16,R,/Users/Chaiyong/Downloads/dataset/default/27443.java_displayDiffResults,367,414,F
17,R,/Users/Chaiyong/Downloads/dataset/default/2624.java_displayDiffResults,367,414,T1
18,R,/Users/Chaiyong/Downloads/dataset/default/21155.java_displayDiffResults,367,414,F
19,R,/Users/Chaiyong/Downloads/dataset/default/19968.java_displayDiffResults,367,414,F
20,R,/Users/Chaiyong/Downloads/dataset/default/19250.java_displayDiffResults,367,414,F
21,R,/Users/Chaiyong/Downloads/dataset/default/1761.java_displayDiffResults,367,414,T1
22,R,/Users/Chaiyong/Downloads/dataset/default/128812.java_displayDiffResults,367,414,F
23,R,/Users/Chaiyong/Downloads/dataset/default/121978.java_displayDiffResults,367,414,F
24,R,/Users/Chaiyong/Downloads/dataset/default/105999.java_displayDiffResults,367,414,F
25,R,/Users/Chaiyong/Downloads/dataset/selected/2704374.java_generateDiffResults,363,404,T3
26,R,/Users/Chaiyong/Downloads/dataset/selected/1744128.java_roundTrip,73,98,F
27,R,/Users/Chaiyong/Downloads/dataset/selected/1285150.java_getJPEGThumnails,493,530,F
28,R,/Users/Chaiyong/Downloads/dataset/selected/2053370.java_genId,56,117,F
29,R,/Users/Chaiyong/Downloads/dataset/selected/1294524.java_run,1141,1260,F
30,R,/Users/Chaiyong/Downloads/dataset/selected/1377160.java_doPost,31,133,F
31,R,/Users/Chaiyong/Downloads/dataset/selected/1456329.java_saveFile,110,149,F
32,R,/Users/Chaiyong/Downloads/dataset/selected/2091393.java_extractToTempFile,177,188,F
33,R,/Users/Chaiyong/Downloads/dataset/selected/921383.java_removeEntryJD,240,284,F
34,R,/Users/Chaiyong/Downloads/dataset/selected/2042272.java_copyToTemporaryURLContent,27,49,F
35,R,/Users/Chaiyong/Downloads/dataset/selected/1572621.java_initReader,631,766,F
36,R,/Users/Chaiyong/Downloads/dataset/selected/1655576.java_imprime,24,64,F
37,R,/Users/Chaiyong/Downloads/dataset/selected/1185361.java_start,21,57,F
38,R,/Users/Chaiyong/Downloads/dataset/selected/293326.java_processRequest,37,165,F
39,R,/Users/Chaiyong/Downloads/dataset/selected/840994.java_compress,76,103,F
40,R,/Users/Chaiyong/Downloads/dataset/selected/1242276.java_unpack,438,468,F
41,R,/Users/Chaiyong/Downloads/dataset/selected/1477354.java_run,272,388,F
42,R,/Users/Chaiyong/Downloads/dataset/selected/2382683.java_viaDirectURI,116,136,F
43,R,/Users/Chaiyong/Downloads/dataset/selected/39844.java_pack,30,101,F
44,R,/Users/Chaiyong/Downloads/dataset/selected/1878845.java_execute,61,294,F
45,R,/Users/Chaiyong/Downloads/dataset/selected/1951170.java_compressFile,17,33,F
46,R,/Users/Chaiyong/Downloads/dataset/selected/1138943.java_upload,68,102,F
47,R,/Users/Chaiyong/Downloads/dataset/selected/2304941.java_zipFile,257,269,F
48,R,/Users/Chaiyong/Downloads/dataset/selected/862317.java_writeToClient,149,162,F
49,R,/Users/Chaiyong/Downloads/dataset/selected/1647905.java_loadImages,50,72,F
50,R,/Users/Chaiyong/Downloads/dataset/selected/242597.java_exportCommunityData,40,110,F
51,R,/Users/Chaiyong/Downloads/dataset/selected/2046780.java_transfer,262,281,F

0,Q,default/1761.java_displayDiffResults,367,414
1,R,/Users/Chaiyong/Downloads/dataset/default/97193.java_displayDiffResults,367,414,T1
2,R,/Users/Chaiyong/Downloads/dataset/default/95983.java_displayDiffResults,367,414,T1
3,R,/Users/Chaiyong/Downloads/dataset/default/85302.java_displayDiffResults,367,414,F
4,R,/Users/Chaiyong/Downloads/dataset/default/80614.java_displayDiffResults,367,414,T1
5,R,/Users/Chaiyong/Downloads/dataset/default/75592.java_displayDiffResults,367,414,F
6,R,/Users/Chaiyong/Downloads/dataset/default/74307.java_displayDiffResults,367,414,T1
7,R,/Users/Chaiyong/Downloads/dataset/default/70932.java_displayDiffResults,367,414,F
8,R,/Users/Chaiyong/Downloads/dataset/default/63608.java_displayDiffResults,367,414,T1
9,R,/Users/Chaiyong/Downloads/dataset/default/6169.java_displayDiffResults,367,414,T1
10,R,/Users/Chaiyong/Downloads/dataset/default/56486.java_displayDiffResults,367,414,T1
11,R,/Users/Chaiyong/Downloads/dataset/default/55710.java_displayDiffResults,367,414,T1
12,R,/Users/Chaiyong/Downloads/dataset/default/50941.java_displayDiffResults,367,414,T1
13,R,/Users/Chaiyong/Downloads/dataset/default/37949.java_displayDiffResults,367,414,F
14,R,/Users/Chaiyong/Downloads/dataset/default/36739.java_displayDiffResults,367,414,T1
15,R,/Users/Chaiyong/Downloads/dataset/default/29342.java_displayDiffResults,367,414,F
16,R,/Users/Chaiyong/Downloads/dataset/default/27443.java_displayDiffResults,367,414,F
17,R,/Users/Chaiyong/Downloads/dataset/default/2624.java_displayDiffResults,367,414,T1
18,R,/Users/Chaiyong/Downloads/dataset/default/21155.java_displayDiffResults,367,414,F
19,R,/Users/Chaiyong/Downloads/dataset/default/19968.java_displayDiffResults,367,414,F
20,R,/Users/Chaiyong/Downloads/dataset/default/19250.java_displayDiffResults,367,414,F
21,R,/Users/Chaiyong/Downloads/dataset/default/1761.java_displayDiffResults,367,414,F
22,R,/Users/Chaiyong/Downloads/dataset/default/128812.java_displayDiffResults,367,414,F
23,R,/Users/Chaiyong/Downloads/dataset/default/121978.java_displayDiffResults,367,414,F
24,R,/Users/Chaiyong/Downloads/dataset/default/105999.java_displayDiffResults,367,414,F
25,R,/Users/Chaiyong/Downloads/dataset/selected/2704374.java_generateDiffResults,363,404,T3
26,R,/Users/Chaiyong/Downloads/dataset/selected/1744128.java_roundTrip,73,98,F
27,R,/Users/Chaiyong/Downloads/dataset/selected/1285150.java_getJPEGThumnails,493,530,F
28,R,/Users/Chaiyong/Downloads/dataset/selected/2053370.java_genId,56,117,F
29,R,/Users/Chaiyong/Downloads/dataset/selected/1294524.java_run,1141,1260,F
30,R,/Users/Chaiyong/Downloads/dataset/selected/1377160.java_doPost,31,133,F
31,R,/Users/Chaiyong/Downloads/dataset/selected/1456329.java_saveFile,110,149,F
32,R,/Users/Chaiyong/Downloads/dataset/selected/2091393.java_extractToTempFile,177,188,F
33,R,/Users/Chaiyong/Downloads/dataset/selected/921383.java_removeEntryJD,240,284,F
34,R,/Users/Chaiyong/Downloads/dataset/selected/2042272.java_copyToTemporaryURLContent,27,49,F
35,R,/Users/Chaiyong/Downloads/dataset/selected/1572621.java_initReader,631,766,F
36,R,/Users/Chaiyong/Downloads/dataset/selected/1655576.java_imprime,24,64,F
37,R,/Users/Chaiyong/Downloads/dataset/selected/1185361.java_start,21,57,F
38,R,/Users/Chaiyong/Downloads/dataset/selected/293326.java_processRequest,37,165,F
39,R,/Users/Chaiyong/Downloads/dataset/selected/840994.java_compress,76,103,F
40,R,/Users/Chaiyong/Downloads/dataset/selected/1242276.java_unpack,438,468,F
41,R,/Users/Chaiyong/Downloads/dataset/selected/1477354.java_run,272,388,F
42,R,/Users/Chaiyong/Downloads/dataset/selected/2382683.java_viaDirectURI,116,136,F
43,R,/Users/Chaiyong/Downloads/dataset/selected/39844.java_pack,30,101,F
44,R,/Users/Chaiyong/Downloads/dataset/selected/1878845.java_execute,61,294,F
45,R,/Users/Chaiyong/Downloads/dataset/selected/1951170.java_compressFile,17,33,F
46,R,/Users/Chaiyong/Downloads/dataset/selected/1138943.java_upload,68,102,F
47,R,/Users/Chaiyong/Downloads/dataset/selected/2304941.java_zipFile,257,269,F
48,R,/Users/Chaiyong/Downloads/dataset/selected/862317.java_writeToClient,149,162,F
49,R,/Users/Chaiyong/Downloads/dataset/selected/1647905.java_loadImages,50,72,F
50,R,/Users/Chaiyong/Downloads/dataset/selected/242597.java_exportCommunityData,40,110,F
51,R,/Users/Chaiyong/Downloads/dataset/selected/2046780.java_transfer,262,281,F

0,Q,default/95983.java_displayDiffResults,367,414
1,R,/Users/Chaiyong/Downloads/dataset/default/97193.java_displayDiffResults,367,414,T1
2,R,/Users/Chaiyong/Downloads/dataset/default/95983.java_displayDiffResults,367,414,F
3,R,/Users/Chaiyong/Downloads/dataset/default/85302.java_displayDiffResults,367,414,F
4,R,/Users/Chaiyong/Downloads/dataset/default/80614.java_displayDiffResults,367,414,T1
5,R,/Users/Chaiyong/Downloads/dataset/default/75592.java_displayDiffResults,367,414,F
6,R,/Users/Chaiyong/Downloads/dataset/default/74307.java_displayDiffResults,367,414,T1
7,R,/Users/Chaiyong/Downloads/dataset/default/70932.java_displayDiffResults,367,414,F
8,R,/Users/Chaiyong/Downloads/dataset/default/63608.java_displayDiffResults,367,414,T1
9,R,/Users/Chaiyong/Downloads/dataset/default/6169.java_displayDiffResults,367,414,T1
10,R,/Users/Chaiyong/Downloads/dataset/default/56486.java_displayDiffResults,367,414,T1
11,R,/Users/Chaiyong/Downloads/dataset/default/55710.java_displayDiffResults,367,414,T1
12,R,/Users/Chaiyong/Downloads/dataset/default/50941.java_displayDiffResults,367,414,T1
13,R,/Users/Chaiyong/Downloads/dataset/default/37949.java_displayDiffResults,367,414,F
14,R,/Users/Chaiyong/Downloads/dataset/default/36739.java_displayDiffResults,367,414,T1
15,R,/Users/Chaiyong/Downloads/dataset/default/29342.java_displayDiffResults,367,414,F
16,R,/Users/Chaiyong/Downloads/dataset/default/27443.java_displayDiffResults,367,414,F
17,R,/Users/Chaiyong/Downloads/dataset/default/2624.java_displayDiffResults,367,414,T1
18,R,/Users/Chaiyong/Downloads/dataset/default/21155.java_displayDiffResults,367,414,F
19,R,/Users/Chaiyong/Downloads/dataset/default/19968.java_displayDiffResults,367,414,F
20,R,/Users/Chaiyong/Downloads/dataset/default/19250.java_displayDiffResults,367,414,F
21,R,/Users/Chaiyong/Downloads/dataset/default/1761.java_displayDiffResults,367,414,F
22,R,/Users/Chaiyong/Downloads/dataset/default/128812.java_displayDiffResults,367,414,F
23,R,/Users/Chaiyong/Downloads/dataset/default/121978.java_displayDiffResults,367,414,F
24,R,/Users/Chaiyong/Downloads/dataset/default/105999.java_displayDiffResults,367,414,F
25,R,/Users/Chaiyong/Downloads/dataset/selected/2704374.java_generateDiffResults,363,404,T3
26,R,/Users/Chaiyong/Downloads/dataset/selected/1744128.java_roundTrip,73,98,F
27,R,/Users/Chaiyong/Downloads/dataset/selected/1285150.java_getJPEGThumnails,493,530,F
28,R,/Users/Chaiyong/Downloads/dataset/selected/2053370.java_genId,56,117,F
29,R,/Users/Chaiyong/Downloads/dataset/selected/1294524.java_run,1141,1260,F
30,R,/Users/Chaiyong/Downloads/dataset/selected/1377160.java_doPost,31,133,F
31,R,/Users/Chaiyong/Downloads/dataset/selected/1456329.java_saveFile,110,149,F
32,R,/Users/Chaiyong/Downloads/dataset/selected/2091393.java_extractToTempFile,177,188,F
33,R,/Users/Chaiyong/Downloads/dataset/selected/921383.java_removeEntryJD,240,284,F
34,R,/Users/Chaiyong/Downloads/dataset/selected/2042272.java_copyToTemporaryURLContent,27,49,F
35,R,/Users/Chaiyong/Downloads/dataset/selected/1572621.java_initReader,631,766,F
36,R,/Users/Chaiyong/Downloads/dataset/selected/1655576.java_imprime,24,64,F
37,R,/Users/Chaiyong/Downloads/dataset/selected/1185361.java_start,21,57,F
38,R,/Users/Chaiyong/Downloads/dataset/selected/293326.java_processRequest,37,165,F
39,R,/Users/Chaiyong/Downloads/dataset/selected/840994.java_compress,76,103,F
40,R,/Users/Chaiyong/Downloads/dataset/selected/1242276.java_unpack,438,468,F
41,R,/Users/Chaiyong/Downloads/dataset/selected/1477354.java_run,272,388,F
42,R,/Users/Chaiyong/Downloads/dataset/selected/2382683.java_viaDirectURI,116,136,F
43,R,/Users/Chaiyong/Downloads/dataset/selected/39844.java_pack,30,101,F
44,R,/Users/Chaiyong/Downloads/dataset/selected/1878845.java_execute,61,294,F
45,R,/Users/Chaiyong/Downloads/dataset/selected/1951170.java_compressFile,17,33,F
46,R,/Users/Chaiyong/Downloads/dataset/selected/1138943.java_upload,68,102,F
47,R,/Users/Chaiyong/Downloads/dataset/selected/2304941.java_zipFile,257,269,F
48,R,/Users/Chaiyong/Downloads/dataset/selected/862317.java_writeToClient,149,162,F
49,R,/Users/Chaiyong/Downloads/dataset/selected/1647905.java_loadImages,50,72,F
50,R,/Users/Chaiyong/Downloads/dataset/selected/242597.java_exportCommunityData,40,110,F
51,R,/Users/Chaiyong/Downloads/dataset/selected/2046780.java_transfer,262,281,F

0,Q,default/6169.java_displayDiffResults,367,414
1,R,/Users/Chaiyong/Downloads/dataset/default/97193.java_displayDiffResults,367,414,T1
2,R,/Users/Chaiyong/Downloads/dataset/default/95983.java_displayDiffResults,367,414,F
3,R,/Users/Chaiyong/Downloads/dataset/default/85302.java_displayDiffResults,367,414,F
4,R,/Users/Chaiyong/Downloads/dataset/default/80614.java_displayDiffResults,367,414,T1
5,R,/Users/Chaiyong/Downloads/dataset/default/75592.java_displayDiffResults,367,414,F
6,R,/Users/Chaiyong/Downloads/dataset/default/74307.java_displayDiffResults,367,414,T1
7,R,/Users/Chaiyong/Downloads/dataset/default/70932.java_displayDiffResults,367,414,F
8,R,/Users/Chaiyong/Downloads/dataset/default/63608.java_displayDiffResults,367,414,T1
9,R,/Users/Chaiyong/Downloads/dataset/default/6169.java_displayDiffResults,367,414,F
10,R,/Users/Chaiyong/Downloads/dataset/default/56486.java_displayDiffResults,367,414,T1
11,R,/Users/Chaiyong/Downloads/dataset/default/55710.java_displayDiffResults,367,414,T1
12,R,/Users/Chaiyong/Downloads/dataset/default/50941.java_displayDiffResults,367,414,T1
13,R,/Users/Chaiyong/Downloads/dataset/default/37949.java_displayDiffResults,367,414,F
14,R,/Users/Chaiyong/Downloads/dataset/default/36739.java_displayDiffResults,367,414,T1
15,R,/Users/Chaiyong/Downloads/dataset/default/29342.java_displayDiffResults,367,414,F
16,R,/Users/Chaiyong/Downloads/dataset/default/27443.java_displayDiffResults,367,414,F
17,R,/Users/Chaiyong/Downloads/dataset/default/2624.java_displayDiffResults,367,414,T1
18,R,/Users/Chaiyong/Downloads/dataset/default/21155.java_displayDiffResults,367,414,F
19,R,/Users/Chaiyong/Downloads/dataset/default/19968.java_displayDiffResults,367,414,F
20,R,/Users/Chaiyong/Downloads/dataset/default/19250.java_displayDiffResults,367,414,F
21,R,/Users/Chaiyong/Downloads/dataset/default/1761.java_displayDiffResults,367,414,F
22,R,/Users/Chaiyong/Downloads/dataset/default/128812.java_displayDiffResults,367,414,F
23,R,/Users/Chaiyong/Downloads/dataset/default/121978.java_displayDiffResults,367,414,F
